"Nom du site","Type","Adresse","Latitude","Longitude","Nom vernaculaire","Nom scientifique","cd_nom (taxref)","URL fiche espèce","Période d'observation","Source"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Martinet noir","Apus apus",3551,"https://inpn.mnhn.fr/espece/cd_nom/3551","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Verdier d'Europe","Chloris chloris",4582,"https://inpn.mnhn.fr/espece/cd_nom/4582","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Corneille noire","Corvus corone",4503,"https://inpn.mnhn.fr/espece/cd_nom/4503","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Rougegorge familier","Erithacus rubecula",4001,"https://inpn.mnhn.fr/espece/cd_nom/4001","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Accenteur mouchet","Prunella modularis",3978,"https://inpn.mnhn.fr/espece/cd_nom/3978","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Roitelet triple-bandeau","Regulus ignicapilla",459638,"https://inpn.mnhn.fr/espece/cd_nom/459638","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Fauvette pitchou","Sylvia undata",4221,"https://inpn.mnhn.fr/espece/cd_nom/4221","2012-2013","FAUNE-PACA"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","2012-2013","FAUNE-PACA"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Epervier d'Europe","Accipiter nisus",2895,"https://inpn.mnhn.fr/espece/cd_nom/2895","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mésange à longue queue","Aegithalos caudatus",4342,"https://inpn.mnhn.fr/espece/cd_nom/4342","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Martinet noir","Apus apus",3551,"https://inpn.mnhn.fr/espece/cd_nom/3551","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Martinet pâle","Apus pallidus",3555,"https://inpn.mnhn.fr/espece/cd_nom/3555","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Héron cendré","Ardea cinerea",2506,"https://inpn.mnhn.fr/espece/cd_nom/2506","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Héron garde-boeufs","Bubulcus ibis",2489,"https://inpn.mnhn.fr/espece/cd_nom/2489","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Buse variable","Buteo buteo",2623,"https://inpn.mnhn.fr/espece/cd_nom/2623","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Grimpereau des jardins","Certhia brachydactyla",3791,"https://inpn.mnhn.fr/espece/cd_nom/3791","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Verdier d'Europe","Chloris chloris",4582,"https://inpn.mnhn.fr/espece/cd_nom/4582","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mouette rieuse","Chroicocephalus ridibundus",530157,"https://inpn.mnhn.fr/espece/cd_nom/530157","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Coucou-geai","Clamator glandarius",3461,"https://inpn.mnhn.fr/espece/cd_nom/3461","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pigeon ramier","Columba palumbus",3424,"https://inpn.mnhn.fr/espece/cd_nom/3424","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Corneille noire","Corvus corone",4503,"https://inpn.mnhn.fr/espece/cd_nom/4503","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Choucas des tours","Corvus monedula",4494,"https://inpn.mnhn.fr/espece/cd_nom/4494","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Coucou gris","Cuculus canorus",3465,"https://inpn.mnhn.fr/espece/cd_nom/3465","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Hirondelle de fenêtre","Delichon urbicum",459478,"https://inpn.mnhn.fr/espece/cd_nom/459478","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Aigrette garzette","Egretta garzetta",2497,"https://inpn.mnhn.fr/espece/cd_nom/2497","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Rougegorge familier","Erithacus rubecula",4001,"https://inpn.mnhn.fr/espece/cd_nom/4001","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Faucon crécerelle","Falco tinnunculus",2669,"https://inpn.mnhn.fr/espece/cd_nom/2669","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Gobemouche noir","Ficedula hypoleuca",4330,"https://inpn.mnhn.fr/espece/cd_nom/4330","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Bécassine des marais","Gallinago gallinago",2543,"https://inpn.mnhn.fr/espece/cd_nom/2543","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Geai des chênes","Garrulus glandarius",4466,"https://inpn.mnhn.fr/espece/cd_nom/4466","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Hirondelle rustique","Hirundo rustica",3696,"https://inpn.mnhn.fr/espece/cd_nom/3696","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pie-grièche écorcheur","Lanius collurio",3807,"https://inpn.mnhn.fr/espece/cd_nom/3807","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mésange huppée","Lophophanes cristatus",534750,"https://inpn.mnhn.fr/espece/cd_nom/534750","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Milan noir","Milvus migrans",2840,"https://inpn.mnhn.fr/espece/cd_nom/2840","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Loriot d'Europe","Oriolus oriolus",3803,"https://inpn.mnhn.fr/espece/cd_nom/3803","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Petit-duc scops","Otus scops",3489,"https://inpn.mnhn.fr/espece/cd_nom/3489","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Mésange noire","Periparus ater",534751,"https://inpn.mnhn.fr/espece/cd_nom/534751","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Grand Cormoran","Phalacrocorax carbo",2440,"https://inpn.mnhn.fr/espece/cd_nom/2440","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Flamant rose","Phoenicopterus roseus",199335,"https://inpn.mnhn.fr/espece/cd_nom/199335","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pouillot de Bonelli","Phylloscopus bonelli",4269,"https://inpn.mnhn.fr/espece/cd_nom/4269","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","2010-2019","FAUNE-PACA ; P. Bayle"
"Propriété Montgolfier ; ferme pédagogique de la tour-des-pins ; bassin du Merlan","Parc privé","2 Traverse Cade 13014 Marseille","43.33955253770473","5.401618280501197","Pic vert","Picus viridis",3603,"https://inpn.mnhn.fr/espece/cd_nom/3603","2010-2019","FAUNE-PACA ; P. Bayle"
